Entity,Code,Date,Total confirmed deaths per million (deaths per million),Daily confirmed deaths per million (deaths per million)
Trinidad and Tobago,TTO,"Apr 9, 2020",5.716,
Trinidad and Tobago,TTO,"Apr 10, 2020",5.716,
Trinidad and Tobago,TTO,"Apr 11, 2020",5.716,
Trinidad and Tobago,TTO,"Apr 12, 2020",5.716,
Trinidad and Tobago,TTO,"Apr 13, 2020",5.716,
Trinidad and Tobago,TTO,"Apr 14, 2020",5.716,
Trinidad and Tobago,TTO,"Apr 15, 2020",5.716,
Trinidad and Tobago,TTO,"Apr 16, 2020",5.716,
Trinidad and Tobago,TTO,"Apr 17, 2020",5.716,
Trinidad and Tobago,TTO,"Apr 18, 2020",5.716,
Trinidad and Tobago,TTO,"Apr 19, 2020",5.716,
Trinidad and Tobago,TTO,"Apr 20, 2020",5.716,
Trinidad and Tobago,TTO,"Apr 21, 2020",5.716,
Trinidad and Tobago,TTO,"Apr 22, 2020",5.716,
Trinidad and Tobago,TTO,"Apr 23, 2020",5.716,
Trinidad and Tobago,TTO,"Apr 24, 2020",5.716,
Trinidad and Tobago,TTO,"Apr 25, 2020",5.716,
Trinidad and Tobago,TTO,"Apr 26, 2020",5.716,
Trinidad and Tobago,TTO,"Apr 27, 2020",5.716,
Trinidad and Tobago,TTO,"Apr 28, 2020",5.716,
Trinidad and Tobago,TTO,"Apr 29, 2020",5.716,
Trinidad and Tobago,TTO,"Apr 30, 2020",5.716,
Trinidad and Tobago,TTO,"May 1, 2020",5.716,
Trinidad and Tobago,TTO,"May 2, 2020",5.716,
Trinidad and Tobago,TTO,"May 3, 2020",5.716,
Trinidad and Tobago,TTO,"May 4, 2020",5.716,
Trinidad and Tobago,TTO,"May 5, 2020",5.716,
Trinidad and Tobago,TTO,"May 6, 2020",5.716,
Trinidad and Tobago,TTO,"May 7, 2020",5.716,
Trinidad and Tobago,TTO,"May 8, 2020",5.716,
Trinidad and Tobago,TTO,"May 9, 2020",5.716,
Tunisia,TUN,"Mar 21, 2020",0.085,0.085
Tunisia,TUN,"Mar 22, 2020",0.085,
Tunisia,TUN,"Mar 23, 2020",0.254,0.169
Tunisia,TUN,"Mar 24, 2020",0.254,
Tunisia,TUN,"Mar 25, 2020",0.254,
Tunisia,TUN,"Mar 26, 2020",0.423,0.169
Tunisia,TUN,"Mar 27, 2020",0.423,
Tunisia,TUN,"Mar 28, 2020",0.508,0.085
Tunisia,TUN,"Mar 29, 2020",0.508,
Tunisia,TUN,"Mar 30, 2020",0.677,0.169
Tunisia,TUN,"Mar 31, 2020",0.677,
Tunisia,TUN,"Apr 1, 2020",0.762,0.085
Tunisia,TUN,"Apr 2, 2020",0.846,0.085
Tunisia,TUN,"Apr 3, 2020",1.1,0.254
Tunisia,TUN,"Apr 4, 2020",1.1,
Tunisia,TUN,"Apr 5, 2020",1.523,0.423
Tunisia,TUN,"Apr 6, 2020",1.608,0.085
Tunisia,TUN,"Apr 7, 2020",1.861,0.254
Tunisia,TUN,"Apr 8, 2020",1.861,
Tunisia,TUN,"Apr 9, 2020",1.946,0.085
Tunisia,TUN,"Apr 10, 2020",2.115,0.169
Tunisia,TUN,"Apr 11, 2020",2.115,
Tunisia,TUN,"Apr 12, 2020",2.369,0.254
Tunisia,TUN,"Apr 13, 2020",2.623,0.254
Tunisia,TUN,"Apr 14, 2020",2.877,0.254
Tunisia,TUN,"Apr 15, 2020",2.877,
Tunisia,TUN,"Apr 16, 2020",2.961,0.085
Tunisia,TUN,"Apr 17, 2020",3.131,0.169
Tunisia,TUN,"Apr 18, 2020",3.131,
Tunisia,TUN,"Apr 19, 2020",3.131,
Tunisia,TUN,"Apr 20, 2020",3.215,0.085
Tunisia,TUN,"Apr 21, 2020",3.215,
Tunisia,TUN,"Apr 22, 2020",3.215,
Tunisia,TUN,"Apr 23, 2020",3.215,
Tunisia,TUN,"Apr 24, 2020",3.215,
Tunisia,TUN,"Apr 25, 2020",3.215,
Tunisia,TUN,"Apr 26, 2020",3.215,
Tunisia,TUN,"Apr 27, 2020",3.215,
Tunisia,TUN,"Apr 28, 2020",3.3,0.085
Tunisia,TUN,"Apr 29, 2020",3.384,0.085
Tunisia,TUN,"Apr 30, 2020",3.384,
Tunisia,TUN,"May 1, 2020",3.384,
Tunisia,TUN,"May 2, 2020",3.469,0.085
Tunisia,TUN,"May 3, 2020",3.554,0.085
Tunisia,TUN,"May 4, 2020",3.554,
Tunisia,TUN,"May 5, 2020",3.638,0.085
Tunisia,TUN,"May 6, 2020",3.638,
Tunisia,TUN,"May 7, 2020",3.638,
Tunisia,TUN,"May 8, 2020",3.723,0.085
Tunisia,TUN,"May 9, 2020",3.808,0.085
Turkey,TUR,"Mar 19, 2020",0.012,0.012
Turkey,TUR,"Mar 20, 2020",0.047,0.036
Turkey,TUR,"Mar 21, 2020",0.107,0.059
Turkey,TUR,"Mar 22, 2020",0.249,0.142
Turkey,TUR,"Mar 23, 2020",0.356,0.107
Turkey,TUR,"Mar 24, 2020",0.439,0.083
Turkey,TUR,"Mar 25, 2020",0.522,0.083
Turkey,TUR,"Mar 26, 2020",0.7,0.178
Turkey,TUR,"Mar 27, 2020",0.889,0.19
Turkey,TUR,"Mar 28, 2020",1.091,0.202
Turkey,TUR,"Mar 29, 2020",1.281,0.19
Turkey,TUR,"Mar 30, 2020",1.553,0.273
Turkey,TUR,"Mar 31, 2020",1.992,0.439
Turkey,TUR,"Apr 1, 2020",2.537,0.545
Turkey,TUR,"Apr 2, 2020",3.284,0.747
Turkey,TUR,"Apr 3, 2020",4.221,0.937
Turkey,TUR,"Apr 4, 2020",5.039,0.818
Turkey,TUR,"Apr 5, 2020",5.94,0.901
Turkey,TUR,"Apr 6, 2020",6.806,0.866
Turkey,TUR,"Apr 7, 2020",7.695,0.889
Turkey,TUR,"Apr 8, 2020",8.596,0.901
Turkey,TUR,"Apr 9, 2020",9.628,1.032
Turkey,TUR,"Apr 10, 2020",10.766,1.138
Turkey,TUR,"Apr 11, 2020",11.928,1.162
Turkey,TUR,"Apr 12, 2020",13.054,1.126
Turkey,TUR,"Apr 13, 2020",14.205,1.15
Turkey,TUR,"Apr 14, 2020",15.367,1.162
Turkey,TUR,"Apr 15, 2020",16.635,1.269
Turkey,TUR,"Apr 16, 2020",17.999,1.364
Turkey,TUR,"Apr 17, 2020",19.481,1.482
Turkey,TUR,"Apr 18, 2020",20.975,1.494
Turkey,TUR,"Apr 19, 2020",22.41,1.435
Turkey,TUR,"Apr 20, 2020",23.915,1.506
Turkey,TUR,"Apr 21, 2020",25.374,1.458
Turkey,TUR,"Apr 22, 2020",26.785,1.411
Turkey,TUR,"Apr 23, 2020",28.172,1.387
Turkey,TUR,"Apr 24, 2020",29.536,1.364
Turkey,TUR,"Apr 25, 2020",30.828,1.292
Turkey,TUR,"Apr 26, 2020",32.085,1.257
Turkey,TUR,"Apr 27, 2020",33.259,1.174
Turkey,TUR,"Apr 28, 2020",34.385,1.126
Turkey,TUR,"Apr 29, 2020",35.476,1.091
Turkey,TUR,"Apr 30, 2020",36.531,1.055
Turkey,TUR,"May 1, 2020",37.634,1.103
Turkey,TUR,"May 2, 2020",38.63,0.996
Turkey,TUR,"May 3, 2020",39.555,0.925
Turkey,TUR,"May 4, 2020",40.278,0.723
Turkey,TUR,"May 5, 2020",41.037,0.759
Turkey,TUR,"May 6, 2020",41.736,0.7
Turkey,TUR,"May 7, 2020",42.495,0.759
Turkey,TUR,"May 8, 2020",43.171,0.676
Turkey,TUR,"May 9, 2020",43.74,0.569
Turks and Caicos Islands,TCA,"Apr 6, 2020",25.828,25.828
Turks and Caicos Islands,TCA,"Apr 7, 2020",25.828,
Turks and Caicos Islands,TCA,"Apr 8, 2020",25.828,
Turks and Caicos Islands,TCA,"Apr 9, 2020",25.828,
Turks and Caicos Islands,TCA,"Apr 10, 2020",25.828,
Turks and Caicos Islands,TCA,"Apr 11, 2020",25.828,
Turks and Caicos Islands,TCA,"Apr 12, 2020",25.828,
Turks and Caicos Islands,TCA,"Apr 13, 2020",25.828,
Turks and Caicos Islands,TCA,"Apr 14, 2020",25.828,
Turks and Caicos Islands,TCA,"Apr 15, 2020",25.828,
Turks and Caicos Islands,TCA,"Apr 16, 2020",25.828,
Turks and Caicos Islands,TCA,"Apr 17, 2020",25.828,
Turks and Caicos Islands,TCA,"Apr 18, 2020",25.828,
Turks and Caicos Islands,TCA,"Apr 19, 2020",25.828,
Turks and Caicos Islands,TCA,"Apr 20, 2020",25.828,
Turks and Caicos Islands,TCA,"Apr 21, 2020",25.828,
Turks and Caicos Islands,TCA,"Apr 22, 2020",25.828,
Turks and Caicos Islands,TCA,"Apr 23, 2020",25.828,
Turks and Caicos Islands,TCA,"Apr 24, 2020",25.828,
Turks and Caicos Islands,TCA,"Apr 25, 2020",25.828,
Turks and Caicos Islands,TCA,"Apr 26, 2020",25.828,
Turks and Caicos Islands,TCA,"Apr 27, 2020",25.828,
Turks and Caicos Islands,TCA,"Apr 28, 2020",25.828,
Turks and Caicos Islands,TCA,"Apr 29, 2020",25.828,
Turks and Caicos Islands,TCA,"Apr 30, 2020",25.828,
Turks and Caicos Islands,TCA,"May 1, 2020",25.828,
Turks and Caicos Islands,TCA,"May 2, 2020",25.828,
Turks and Caicos Islands,TCA,"May 3, 2020",25.828,
Turks and Caicos Islands,TCA,"May 4, 2020",25.828,
Turks and Caicos Islands,TCA,"May 5, 2020",25.828,
Turks and Caicos Islands,TCA,"May 6, 2020",25.828,
Turks and Caicos Islands,TCA,"May 7, 2020",25.828,
Turks and Caicos Islands,TCA,"May 8, 2020",25.828,
Turks and Caicos Islands,TCA,"May 9, 2020",25.828,
Ukraine,UKR,"Mar 19, 2020",0.046,0.046
Ukraine,UKR,"Mar 20, 2020",0.046,
Ukraine,UKR,"Mar 21, 2020",0.069,0.023
Ukraine,UKR,"Mar 22, 2020",0.069,
Ukraine,UKR,"Mar 23, 2020",0.069,
Ukraine,UKR,"Mar 24, 2020",0.069,
Ukraine,UKR,"Mar 25, 2020",0.069,
Ukraine,UKR,"Mar 26, 2020",0.091,0.023
Ukraine,UKR,"Mar 27, 2020",0.114,0.023
Ukraine,UKR,"Mar 28, 2020",0.114,
Ukraine,UKR,"Mar 29, 2020",0.183,0.069
Ukraine,UKR,"Mar 30, 2020",0.206,0.023
Ukraine,UKR,"Mar 31, 2020",0.252,0.046
Ukraine,UKR,"Apr 1, 2020",0.297,0.046
Ukraine,UKR,"Apr 2, 2020",0.457,0.16
Ukraine,UKR,"Apr 3, 2020",0.457,
Ukraine,UKR,"Apr 4, 2020",0.526,0.069
Ukraine,UKR,"Apr 5, 2020",0.64,0.114
Ukraine,UKR,"Apr 6, 2020",0.732,0.091
Ukraine,UKR,"Apr 7, 2020",0.869,0.137
Ukraine,UKR,"Apr 8, 2020",1.029,0.16
Ukraine,UKR,"Apr 9, 2020",1.189,0.16
Ukraine,UKR,"Apr 10, 2020",1.303,0.114
Ukraine,UKR,"Apr 11, 2020",1.578,0.274
Ukraine,UKR,"Apr 12, 2020",1.669,0.091
Ukraine,UKR,"Apr 13, 2020",1.898,0.229
Ukraine,UKR,"Apr 14, 2020",2.127,0.229
Ukraine,UKR,"Apr 15, 2020",2.241,0.114
Ukraine,UKR,"Apr 16, 2020",2.652,0.412
Ukraine,UKR,"Apr 17, 2020",2.858,0.206
Ukraine,UKR,"Apr 18, 2020",3.041,0.183
Ukraine,UKR,"Apr 19, 2020",3.224,0.183
Ukraine,UKR,"Apr 20, 2020",3.453,0.229
Ukraine,UKR,"Apr 21, 2020",3.681,0.229
Ukraine,UKR,"Apr 22, 2020",3.979,0.297
Ukraine,UKR,"Apr 23, 2020",4.276,0.297
Ukraine,UKR,"Apr 24, 2020",4.413,0.137
Ukraine,UKR,"Apr 25, 2020",4.596,0.183
Ukraine,UKR,"Apr 26, 2020",4.779,0.183
Ukraine,UKR,"Apr 27, 2020",5.03,0.252
Ukraine,UKR,"Apr 28, 2020",5.03,
Ukraine,UKR,"Apr 29, 2020",5.465,0.434
Ukraine,UKR,"Apr 30, 2020",5.716,0.252
Ukraine,UKR,"May 1, 2020",5.716,
Ukraine,UKR,"May 2, 2020",6.38,0.663
Ukraine,UKR,"May 3, 2020",6.38,
Ukraine,UKR,"May 4, 2020",6.585,0.206
Ukraine,UKR,"May 5, 2020",6.928,0.343
Ukraine,UKR,"May 6, 2020",7.226,0.297
Ukraine,UKR,"May 7, 2020",7.477,0.252
Ukraine,UKR,"May 8, 2020",7.774,0.297
Ukraine,UKR,"May 9, 2020",8.254,0.48
United Arab Emirates,ARE,"Mar 22, 2020",0.202,0.202
United Arab Emirates,ARE,"Mar 23, 2020",0.202,
United Arab Emirates,ARE,"Mar 24, 2020",0.202,
United Arab Emirates,ARE,"Mar 25, 2020",0.202,
United Arab Emirates,ARE,"Mar 26, 2020",0.202,
United Arab Emirates,ARE,"Mar 27, 2020",0.202,
United Arab Emirates,ARE,"Mar 28, 2020",0.202,
United Arab Emirates,ARE,"Mar 29, 2020",0.202,
United Arab Emirates,ARE,"Mar 30, 2020",0.202,
United Arab Emirates,ARE,"Mar 31, 2020",0.506,0.303
United Arab Emirates,ARE,"Apr 1, 2020",0.607,0.101
United Arab Emirates,ARE,"Apr 2, 2020",0.607,
United Arab Emirates,ARE,"Apr 3, 2020",0.809,0.202
United Arab Emirates,ARE,"Apr 4, 2020",0.809,
United Arab Emirates,ARE,"Apr 5, 2020",1.011,0.202
United Arab Emirates,ARE,"Apr 6, 2020",1.011,
United Arab Emirates,ARE,"Apr 7, 2020",1.112,0.101
United Arab Emirates,ARE,"Apr 8, 2020",1.213,0.101
United Arab Emirates,ARE,"Apr 9, 2020",1.213,
United Arab Emirates,ARE,"Apr 10, 2020",1.416,0.202
United Arab Emirates,ARE,"Apr 11, 2020",1.618,0.202
United Arab Emirates,ARE,"Apr 12, 2020",2.022,0.404
United Arab Emirates,ARE,"Apr 13, 2020",2.224,0.202
United Arab Emirates,ARE,"Apr 14, 2020",2.528,0.303
United Arab Emirates,ARE,"Apr 15, 2020",2.831,0.303
United Arab Emirates,ARE,"Apr 16, 2020",3.337,0.506
United Arab Emirates,ARE,"Apr 17, 2020",3.337,
United Arab Emirates,ARE,"Apr 18, 2020",3.539,0.202
United Arab Emirates,ARE,"Apr 19, 2020",3.741,0.202
United Arab Emirates,ARE,"Apr 20, 2020",4.145,0.404
United Arab Emirates,ARE,"Apr 21, 2020",4.348,0.202
United Arab Emirates,ARE,"Apr 22, 2020",4.651,0.303
United Arab Emirates,ARE,"Apr 23, 2020",5.258,0.607
United Arab Emirates,ARE,"Apr 24, 2020",5.662,0.404
United Arab Emirates,ARE,"Apr 25, 2020",6.471,0.809
United Arab Emirates,ARE,"Apr 26, 2020",6.471,
United Arab Emirates,ARE,"Apr 27, 2020",7.684,1.213
United Arab Emirates,ARE,"Apr 28, 2020",8.291,0.607
United Arab Emirates,ARE,"Apr 29, 2020",8.999,0.708
United Arab Emirates,ARE,"Apr 30, 2020",9.909,0.91
United Arab Emirates,ARE,"May 1, 2020",10.616,0.708
United Arab Emirates,ARE,"May 2, 2020",11.223,0.607
United Arab Emirates,ARE,"May 3, 2020",12.032,0.809
United Arab Emirates,ARE,"May 4, 2020",12.74,0.708
United Arab Emirates,ARE,"May 5, 2020",13.852,1.112
United Arab Emirates,ARE,"May 6, 2020",14.762,0.91
United Arab Emirates,ARE,"May 7, 2020",15.874,1.112
United Arab Emirates,ARE,"May 8, 2020",16.683,0.809
United Arab Emirates,ARE,"May 9, 2020",17.593,0.91
United Kingdom,GBR,"Mar 7, 2020",0.015,0.015
United Kingdom,GBR,"Mar 8, 2020",0.029,0.015
United Kingdom,GBR,"Mar 9, 2020",0.029,
United Kingdom,GBR,"Mar 10, 2020",0.044,0.015
United Kingdom,GBR,"Mar 11, 2020",0.103,0.059
United Kingdom,GBR,"Mar 12, 2020",0.103,
United Kingdom,GBR,"Mar 13, 2020",0.133,0.029
United Kingdom,GBR,"Mar 14, 2020",0.147,0.015
United Kingdom,GBR,"Mar 15, 2020",0.412,0.265
United Kingdom,GBR,"Mar 16, 2020",0.633,0.221
United Kingdom,GBR,"Mar 17, 2020",0.957,0.324
United Kingdom,GBR,"Mar 18, 2020",1.193,0.236
United Kingdom,GBR,"Mar 19, 2020",1.694,0.501
United Kingdom,GBR,"Mar 20, 2020",2.327,0.633
United Kingdom,GBR,"Mar 21, 2020",2.858,0.53
United Kingdom,GBR,"Mar 22, 2020",3.683,0.825
United Kingdom,GBR,"Mar 23, 2020",4.198,0.516
United Kingdom,GBR,"Mar 24, 2020",5.288,1.09
United Kingdom,GBR,"Mar 25, 2020",7.483,2.195
United Kingdom,GBR,"Mar 26, 2020",10.223,2.74
United Kingdom,GBR,"Mar 27, 2020",12.919,2.696
United Kingdom,GBR,"Mar 28, 2020",17.102,4.183
United Kingdom,GBR,"Mar 29, 2020",21.433,4.331
United Kingdom,GBR,"Mar 30, 2020",24.585,3.152
United Kingdom,GBR,"Mar 31, 2020",30.095,5.509
United Kingdom,GBR,"Apr 1, 2020",35.722,5.627
United Kingdom,GBR,"Apr 2, 2020",45.591,9.869
United Kingdom,GBR,"Apr 3, 2020",55.195,9.604
United Kingdom,GBR,"Apr 4, 2020",65.713,10.518
United Kingdom,GBR,"Apr 5, 2020",76.908,11.195
United Kingdom,GBR,"Apr 6, 2020",86.395,9.486
United Kingdom,GBR,"Apr 7, 2020",94.762,8.367
United Kingdom,GBR,"Apr 8, 2020",110.052,15.29
United Kingdom,GBR,"Apr 9, 2020",125.284,15.231
United Kingdom,GBR,"Apr 10, 2020",141.531,16.248
United Kingdom,GBR,"Apr 11, 2020",158.501,16.97
United Kingdom,GBR,"Apr 12, 2020",170.86,12.359
United Kingdom,GBR,"Apr 13, 2020",180.965,10.105
United Kingdom,GBR,"Apr 14, 2020",191.925,10.96
United Kingdom,GBR,"Apr 15, 2020",207.303,15.379
United Kingdom,GBR,"Apr 16, 2020",219.707,12.403
United Kingdom,GBR,"Apr 17, 2020",234.864,15.158
United Kingdom,GBR,"Apr 18, 2020",248.637,13.773
United Kingdom,GBR,"Apr 19, 2020",265.062,16.425
United Kingdom,GBR,"Apr 20, 2020",272.398,7.336
United Kingdom,GBR,"Apr 21, 2020",280.632,8.234
United Kingdom,GBR,"Apr 22, 2020",297.896,17.264
United Kingdom,GBR,"Apr 23, 2020",310.226,12.329
United Kingdom,GBR,"Apr 24, 2020",320.935,10.709
United Kingdom,GBR,"Apr 25, 2020",335.739,14.804
United Kingdom,GBR,"Apr 26, 2020",348.157,12.418
United Kingdom,GBR,"Apr 27, 2020",354.344,6.187
United Kingdom,GBR,"Apr 28, 2020",359.323,4.979
United Kingdom,GBR,"Apr 29, 2020",372.713,13.39
United Kingdom,GBR,"Apr 30, 2020",384.424,11.711
United Kingdom,GBR,"May 1, 2020",394.352,9.928
United Kingdom,GBR,"May 2, 2020",405.238,10.886
United Kingdom,GBR,"May 3, 2020",414.386,9.148
United Kingdom,GBR,"May 4, 2020",419.026,4.64
United Kingdom,GBR,"May 5, 2020",423.268,4.242
United Kingdom,GBR,"May 6, 2020",433.477,10.208
United Kingdom,GBR,"May 7, 2020",443.037,9.56
United Kingdom,GBR,"May 8, 2020",450.977,7.94
United Kingdom,GBR,"May 9, 2020",460.198,9.221
United States,USA,"Mar 1, 2020",0.003,0.003
United States,USA,"Mar 2, 2020",0.006,0.003
United States,USA,"Mar 3, 2020",0.018,0.012
United States,USA,"Mar 4, 2020",0.027,0.009
United States,USA,"Mar 5, 2020",0.033,0.006
United States,USA,"Mar 6, 2020",0.036,0.003
United States,USA,"Mar 7, 2020",0.042,0.006
United States,USA,"Mar 8, 2020",0.051,0.009
United States,USA,"Mar 9, 2020",0.063,0.012
United States,USA,"Mar 10, 2020",0.079,0.015
United States,USA,"Mar 11, 2020",0.085,0.006
United States,USA,"Mar 12, 2020",0.091,0.006
United States,USA,"Mar 13, 2020",0.121,0.03
United States,USA,"Mar 14, 2020",0.142,0.021
United States,USA,"Mar 15, 2020",0.172,0.03
United States,USA,"Mar 16, 2020",0.208,0.036
United States,USA,"Mar 17, 2020",0.257,0.048
United States,USA,"Mar 18, 2020",0.326,0.069
United States,USA,"Mar 19, 2020",0.453,0.127
United States,USA,"Mar 20, 2020",0.453,
United States,USA,"Mar 21, 2020",0.785,0.332
United States,USA,"Mar 22, 2020",1.027,0.242
United States,USA,"Mar 23, 2020",1.423,0.396
United States,USA,"Mar 24, 2020",1.782,0.36
United States,USA,"Mar 25, 2020",2.42,0.637
United States,USA,"Mar 26, 2020",3.172,0.752
United States,USA,"Mar 27, 2020",3.915,0.743
United States,USA,"Mar 28, 2020",5.157,1.242
United States,USA,"Mar 29, 2020",6.619,1.462
United States,USA,"Mar 30, 2020",7.58,0.961
United States,USA,"Mar 31, 2020",9.577,1.997
United States,USA,"Apr 1, 2020",12.323,2.746
United States,USA,"Apr 2, 2020",15.523,3.199
United States,USA,"Apr 3, 2020",18.287,2.764
United States,USA,"Apr 4, 2020",21.622,3.335
United States,USA,"Apr 5, 2020",25.683,4.06
United States,USA,"Apr 6, 2020",29.145,3.462
United States,USA,"Apr 7, 2020",33.199,4.054
United States,USA,"Apr 8, 2020",38.957,5.758
United States,USA,"Apr 9, 2020",44.764,5.807
United States,USA,"Apr 10, 2020",50.423,5.659
United States,USA,"Apr 11, 2020",56.728,6.305
United States,USA,"Apr 12, 2020",62.259,5.532
United States,USA,"Apr 13, 2020",66.791,4.532
United States,USA,"Apr 14, 2020",71.447,4.656
United States,USA,"Apr 15, 2020",78.721,7.275
United States,USA,"Apr 16, 2020",93.61,14.888
United States,USA,"Apr 17, 2020",100.555,6.946
United States,USA,"Apr 18, 2020",111.945,11.39
United States,USA,"Apr 19, 2020",117.552,5.607
United States,USA,"Apr 20, 2020",122.905,5.353
United States,USA,"Apr 21, 2020",128.516,5.61
United States,USA,"Apr 22, 2020",136.141,7.625
United States,USA,"Apr 23, 2020",141.34,5.199
United States,USA,"Apr 24, 2020",150.944,9.604
United States,USA,"Apr 25, 2020",154.129,3.184
United States,USA,"Apr 26, 2020",160.691,6.562
United States,USA,"Apr 27, 2020",165.787,5.097
United States,USA,"Apr 28, 2020",169.923,4.136
United States,USA,"Apr 29, 2020",176.298,6.375
United States,USA,"Apr 30, 2020",184.186,7.888
United States,USA,"May 1, 2020",190.349,6.163
United States,USA,"May 2, 2020",196.578,6.23
United States,USA,"May 3, 2020",200.557,3.979
United States,USA,"May 4, 2020",204.476,3.918
United States,USA,"May 5, 2020",208.258,3.782
United States,USA,"May 6, 2020",214.735,6.477
United States,USA,"May 7, 2020",221.844,7.109
United States,USA,"May 8, 2020",228.608,6.764
United States,USA,"May 9, 2020",233.17,4.562
United States Virgin Islands,VIR,"Apr 6, 2020",9.576,9.576
United States Virgin Islands,VIR,"Apr 7, 2020",9.576,
United States Virgin Islands,VIR,"Apr 8, 2020",9.576,
United States Virgin Islands,VIR,"Apr 9, 2020",9.576,
United States Virgin Islands,VIR,"Apr 10, 2020",9.576,
United States Virgin Islands,VIR,"Apr 11, 2020",9.576,
United States Virgin Islands,VIR,"Apr 12, 2020",9.576,
United States Virgin Islands,VIR,"Apr 13, 2020",9.576,
United States Virgin Islands,VIR,"Apr 14, 2020",9.576,
United States Virgin Islands,VIR,"Apr 15, 2020",9.576,
United States Virgin Islands,VIR,"Apr 16, 2020",9.576,
United States Virgin Islands,VIR,"Apr 17, 2020",9.576,
United States Virgin Islands,VIR,"Apr 18, 2020",19.153,9.576
United States Virgin Islands,VIR,"Apr 19, 2020",28.729,9.576
United States Virgin Islands,VIR,"Apr 20, 2020",28.729,
United States Virgin Islands,VIR,"Apr 21, 2020",28.729,
United States Virgin Islands,VIR,"Apr 22, 2020",28.729,
United States Virgin Islands,VIR,"Apr 23, 2020",28.729,
United States Virgin Islands,VIR,"Apr 24, 2020",28.729,
United States Virgin Islands,VIR,"Apr 25, 2020",28.729,
United States Virgin Islands,VIR,"Apr 26, 2020",28.729,
United States Virgin Islands,VIR,"Apr 27, 2020",28.729,
United States Virgin Islands,VIR,"Apr 28, 2020",38.306,9.576
United States Virgin Islands,VIR,"Apr 29, 2020",38.306,
United States Virgin Islands,VIR,"Apr 30, 2020",38.306,
United States Virgin Islands,VIR,"May 1, 2020",38.306,
United States Virgin Islands,VIR,"May 2, 2020",38.306,
United States Virgin Islands,VIR,"May 3, 2020",38.306,
United States Virgin Islands,VIR,"May 4, 2020",38.306,
United States Virgin Islands,VIR,"May 5, 2020",38.306,
United States Virgin Islands,VIR,"May 6, 2020",38.306,
United States Virgin Islands,VIR,"May 7, 2020",38.306,
United States Virgin Islands,VIR,"May 8, 2020",38.306,
United States Virgin Islands,VIR,"May 9, 2020",38.306,
Uruguay,URY,"Mar 30, 2020",0.288,0.288
Uruguay,URY,"Mar 31, 2020",0.288,
Uruguay,URY,"Apr 1, 2020",0.288,
Uruguay,URY,"Apr 2, 2020",0.576,0.288
Uruguay,URY,"Apr 3, 2020",1.152,0.576
Uruguay,URY,"Apr 4, 2020",1.152,
Uruguay,URY,"Apr 5, 2020",1.439,0.288
Uruguay,URY,"Apr 6, 2020",1.727,0.288
Uruguay,URY,"Apr 7, 2020",1.727,
Uruguay,URY,"Apr 8, 2020",2.015,0.288
Uruguay,URY,"Apr 9, 2020",2.015,
Uruguay,URY,"Apr 10, 2020",2.015,
Uruguay,URY,"Apr 11, 2020",2.015,
Uruguay,URY,"Apr 12, 2020",2.015,
Uruguay,URY,"Apr 13, 2020",2.303,0.288
Uruguay,URY,"Apr 14, 2020",2.303,
Uruguay,URY,"Apr 15, 2020",2.303,
Uruguay,URY,"Apr 16, 2020",2.591,0.288
Uruguay,URY,"Apr 17, 2020",2.591,
Uruguay,URY,"Apr 18, 2020",2.591,
Uruguay,URY,"Apr 19, 2020",2.591,
Uruguay,URY,"Apr 20, 2020",2.879,0.288
Uruguay,URY,"Apr 21, 2020",2.879,
Uruguay,URY,"Apr 22, 2020",3.455,0.576
Uruguay,URY,"Apr 23, 2020",3.455,
Uruguay,URY,"Apr 24, 2020",3.455,
Uruguay,URY,"Apr 25, 2020",3.455,
Uruguay,URY,"Apr 26, 2020",4.03,0.576
Uruguay,URY,"Apr 27, 2020",4.318,0.288
Uruguay,URY,"Apr 28, 2020",4.318,
Uruguay,URY,"Apr 29, 2020",4.318,
Uruguay,URY,"Apr 30, 2020",4.318,
Uruguay,URY,"May 1, 2020",4.894,0.576
Uruguay,URY,"May 2, 2020",4.894,
Uruguay,URY,"May 3, 2020",4.894,
Uruguay,URY,"May 4, 2020",4.894,
Uruguay,URY,"May 5, 2020",4.894,
Uruguay,URY,"May 6, 2020",4.894,
Uruguay,URY,"May 7, 2020",4.894,
Uruguay,URY,"May 8, 2020",4.894,
Uruguay,URY,"May 9, 2020",5.182,0.288
Uzbekistan,UZB,"Mar 29, 2020",0.03,0.03
Uzbekistan,UZB,"Mar 30, 2020",0.03,
Uzbekistan,UZB,"Mar 31, 2020",0.06,0.03
Uzbekistan,UZB,"Apr 1, 2020",0.06,
Uzbekistan,UZB,"Apr 2, 2020",0.06,
Uzbekistan,UZB,"Apr 3, 2020",0.06,
Uzbekistan,UZB,"Apr 4, 2020",0.06,
Uzbekistan,UZB,"Apr 5, 2020",0.06,
Uzbekistan,UZB,"Apr 6, 2020",0.06,
Uzbekistan,UZB,"Apr 7, 2020",0.06,
Uzbekistan,UZB,"Apr 8, 2020",0.06,
Uzbekistan,UZB,"Apr 9, 2020",0.09,0.03
Uzbekistan,UZB,"Apr 10, 2020",0.09,
Uzbekistan,UZB,"Apr 11, 2020",0.09,
Uzbekistan,UZB,"Apr 12, 2020",0.12,0.03
Uzbekistan,UZB,"Apr 13, 2020",0.12,
